

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+08 eV

      L       Phase(spin UP)     Phase(spin DOWN)
     659      2.68440665E-01      2.68581683E-01
     660      2.68299147E-01      2.68439945E-01
     661      2.68157848E-01      2.68298428E-01
     662      2.68016768E-01      2.68157130E-01
     663      2.67875907E-01      2.68016052E-01
     664      2.67735263E-01      2.67875191E-01
     665      2.67594837E-01      2.67734549E-01
     666      2.67454627E-01      2.67594124E-01
     667      2.67314633E-01      2.67453915E-01
     668      2.67174854E-01      2.67313922E-01
     669      2.67035290E-01      2.67174144E-01
     670      2.66895940E-01      2.67034581E-01
     671      2.66756803E-01      2.66895232E-01
     672      2.66617878E-01      2.66756096E-01
     673      2.66479166E-01      2.66617173E-01
     674      2.66340665E-01      2.66478461E-01
     675      2.66202375E-01      2.66339961E-01
     676      2.66064295E-01      2.66201672E-01
     677      2.65926424E-01      2.66063593E-01
     678      2.65788763E-01      2.65925724E-01
     679      2.65651310E-01      2.65788064E-01
     680      2.65514064E-01      2.65650612E-01
     681      2.65377026E-01      2.65513367E-01
     682      2.65240194E-01      2.65376330E-01
     683      2.65103568E-01      2.65239499E-01
     684      2.64967148E-01      2.65102874E-01
     685      2.64830932E-01      2.64966455E-01
     686      2.64694920E-01      2.64830240E-01
     687      2.64559112E-01      2.64694229E-01
     688      2.64423507E-01      2.64558422E-01
     689      2.64288104E-01      2.64422818E-01
     690      2.64152903E-01      2.64287417E-01
     691      2.64017904E-01      2.64152217E-01
     692      2.63883105E-01      2.64017218E-01
     693      2.63748506E-01      2.63882420E-01
     694      2.63614106E-01      2.63747822E-01
     695      2.63479906E-01      2.63613423E-01
     696      2.63345903E-01      2.63479224E-01
     697      2.63212099E-01      2.63345223E-01
     698      2.63078492E-01      2.63211419E-01
     699      2.62945081E-01      2.63077813E-01
     700      2.62811867E-01      2.62944404E-01
     701      2.62678848E-01      2.62811190E-01
     702      2.62546024E-01      2.62678173E-01
     703      2.62413395E-01      2.62545350E-01
     704      2.62280960E-01      2.62412721E-01
     705      2.62148718E-01      2.62280287E-01
     706      2.62016669E-01      2.62148046E-01
     707      2.61884812E-01      2.62015998E-01
     708      2.61753147E-01      2.61884142E-01
     709      2.61621673E-01      2.61752478E-01
     710      2.61490390E-01      2.61621005E-01
     711      2.61359297E-01      2.61489723E-01
     712      2.61228393E-01      2.61358631E-01
     713      2.61097679E-01      2.61227728E-01
     714      2.60967153E-01      2.61097015E-01
     715      2.60836816E-01      2.60966490E-01
     716      2.60706666E-01      2.60836154E-01
     717      2.60576702E-01      2.60706004E-01
     718      2.60446926E-01      2.60576042E-01
     719      2.60317335E-01      2.60446267E-01
     720      2.60187930E-01      2.60316677E-01
     721      2.60058710E-01      2.60187273E-01
     722      2.59929674E-01      2.60058053E-01
     723      2.59800822E-01      2.59929019E-01
     724      2.59672154E-01      2.59800168E-01
     725      2.59543669E-01      2.59671500E-01
     726      2.59415366E-01      2.59543016E-01
     727      2.59287245E-01      2.59414714E-01
     728      2.59159305E-01      2.59286594E-01
     729      2.59031547E-01      2.59158655E-01
     730      2.58903969E-01      2.59030898E-01
     731      2.58776571E-01      2.58903321E-01
     732      2.58649352E-01      2.58775924E-01
     733      2.58522313E-01      2.58648706E-01
     734      2.58395451E-01      2.58521667E-01
     735      2.58268768E-01      2.58394807E-01
     736      2.58142263E-01      2.58268125E-01
     737      2.58015935E-01      2.58141620E-01
     738      2.57889783E-01      2.58015293E-01
     739      2.57763807E-01      2.57889142E-01
     740      2.57638008E-01      2.57763168E-01
     741      2.57512383E-01      2.57637369E-01
     742      2.57386933E-01      2.57511745E-01
     743      2.57261657E-01      2.57386296E-01
     744      2.57136555E-01      2.57261021E-01
     745      2.57011627E-01      2.57135920E-01
     746      2.56886871E-01      2.57010992E-01
     747      2.56762288E-01      2.56886237E-01
     748      2.56637877E-01      2.56761655E-01
     749      2.56513637E-01      2.56637245E-01
     750      2.56389568E-01      2.56513006E-01
     751      2.56265670E-01      2.56388938E-01
     752      2.56141942E-01      2.56265041E-01
     753      2.56018384E-01      2.56141314E-01
     754      2.55894995E-01      2.56017756E-01
     755      2.55771775E-01      2.55894368E-01
     756      2.55648723E-01      2.55771149E-01
     757      2.55525840E-01      2.55648098E-01
     758      2.55403123E-01      2.55525215E-01
     759      2.55280574E-01      2.55402500E-01
     760      2.55158192E-01      2.55279952E-01
     761      2.55035975E-01      2.55157570E-01
     762      2.54913925E-01      2.55035354E-01
     763      2.54792039E-01      2.54913305E-01
     764      2.54670319E-01      2.54791420E-01
     765      2.54548763E-01      2.54669701E-01
     766      2.54427371E-01      2.54548146E-01
     767      2.54306143E-01      2.54426755E-01
     768      2.54185078E-01      2.54305527E-01
     769      2.54064176E-01      2.54184463E-01
     770      2.53943436E-01      2.54063562E-01
     771      2.53822858E-01      2.53942823E-01
     772      2.53702442E-01      2.53822246E-01
     773      2.53582187E-01      2.53701830E-01
     774      2.53462092E-01      2.53581576E-01
     775      2.53342158E-01      2.53461482E-01
     776      2.53222384E-01      2.53341549E-01
     777      2.53102769E-01      2.53221775E-01
     778      2.52983313E-01      2.53102161E-01
     779      2.52864016E-01      2.52982706E-01
     780      2.52744877E-01      2.52863410E-01
     781      2.52625896E-01      2.52744272E-01
     782      2.52507073E-01      2.52625292E-01
     783      2.52388406E-01      2.52506469E-01
     784      2.52269897E-01      2.52387804E-01
     785      2.52151543E-01      2.52269295E-01
     786      2.52033346E-01      2.52150942E-01
     787      2.51915304E-01      2.52032745E-01
     788      2.51797417E-01      2.51914704E-01
     789      2.51679685E-01      2.51796818E-01
     790      2.51562107E-01      2.51679086E-01
     791      2.51444683E-01      2.51561509E-01
     792      2.51327412E-01      2.51444086E-01
     793      2.51210295E-01      2.51326817E-01
     794      2.51093331E-01      2.51209700E-01
     795      2.50976519E-01      2.51092737E-01
     796      2.50859859E-01      2.50975925E-01
     797      2.50743351E-01      2.50859266E-01
     798      2.50626994E-01      2.50742759E-01
     799      2.50510787E-01      2.50626402E-01
     800      2.50394732E-01      2.50510197E-01
     801      2.50278826E-01      2.50394142E-01
     802      2.50163071E-01      2.50278238E-01
     803      2.50047465E-01      2.50162483E-01
     804      2.49932007E-01      2.50046877E-01
     805      2.49816699E-01      2.49931421E-01
     806      2.49701539E-01      2.49816113E-01
     807      2.49586527E-01      2.49700954E-01
     808      2.49471662E-01      2.49585942E-01
     809      2.49356945E-01      2.49471078E-01
     810      2.49242374E-01      2.49356362E-01
     811      2.49127950E-01      2.49241792E-01
     812      2.49013672E-01      2.49127369E-01
     813      2.48899540E-01      2.49013092E-01
     814      2.48785554E-01      2.48898960E-01
     815      2.48671712E-01      2.48784974E-01
     816      2.48558015E-01      2.48671134E-01
     817      2.48444463E-01      2.48557438E-01
     818      2.48331055E-01      2.48443886E-01
     819      2.48217790E-01      2.48330478E-01
     820      2.48104669E-01      2.48217215E-01
     821      2.47991690E-01      2.48104094E-01
     822      2.47878855E-01      2.47991117E-01
     823      2.47766162E-01      2.47878282E-01
     824      2.47653610E-01      2.47765589E-01
     825      2.47541201E-01      2.47653038E-01
     826      2.47428932E-01      2.47540629E-01
     827      2.47316805E-01      2.47428362E-01
     828      2.47204818E-01      2.47316235E-01
     829      2.47092971E-01      2.47204249E-01
     830      2.46981265E-01      2.47092403E-01
     831      2.46869698E-01      2.46980697E-01
     832      2.46758270E-01      2.46869131E-01
     833      2.46646981E-01      2.46757704E-01
     834      2.46535831E-01      2.46646416E-01
     835      2.46424819E-01      2.46535266E-01
     836      2.46313945E-01      2.46424255E-01
     837      2.46203209E-01      2.46313382E-01
     838      2.46092610E-01      2.46202646E-01
     839      2.45982148E-01      2.46092048E-01
     840      2.45871823E-01      2.45981587E-01
     841      2.45761634E-01      2.45871262E-01
     842      2.45651581E-01      2.45761074E-01
     843      2.45541664E-01      2.45651022E-01
     844      2.45431882E-01      2.45541105E-01
     845      2.45322235E-01      2.45431324E-01
     846      2.45212723E-01      2.45321678E-01
     847      2.45103346E-01      2.45212167E-01
     848      2.44994102E-01      2.45102790E-01
     849      2.44884993E-01      2.44993547E-01
     850      2.44776016E-01      2.44884438E-01
     851      2.44667174E-01      2.44775463E-01
     852      2.44558464E-01      2.44666621E-01
     853      2.44449886E-01      2.44557911E-01
     854      2.44341441E-01      2.44449334E-01
     855      2.44233128E-01      2.44340890E-01
     856      2.44124946E-01      2.44232577E-01
     857      2.44016896E-01      2.44124396E-01
     858      2.43908977E-01      2.44016347E-01
     859      2.43801188E-01      2.43908428E-01
     860      2.43693530E-01      2.43800641E-01
     861      2.43586002E-01      2.43692983E-01
     862      2.43478604E-01      2.43585456E-01
     863      2.43371336E-01      2.43478059E-01
     864      2.43264197E-01      2.43370791E-01
     865      2.43157186E-01      2.43263652E-01
     866      2.43050305E-01      2.43156643E-01
     867      2.42943552E-01      2.43049762E-01
     868      2.42836926E-01      2.42943009E-01
     869      2.42730429E-01      2.42836385E-01
     870      2.42624059E-01      2.42729888E-01
     871      2.42517816E-01      2.42623519E-01
     872      2.42411701E-01      2.42517277E-01
     873      2.42305712E-01      2.42411162E-01
     874      2.42199849E-01      2.42305173E-01
     875      2.42094112E-01      2.42199311E-01
     876      2.41988501E-01      2.42093575E-01
     877      2.41883016E-01      2.41987964E-01
     878      2.41777655E-01      2.41882480E-01
     879      2.41672420E-01      2.41777120E-01
     880      2.41567309E-01      2.41671885E-01
     881      2.41462323E-01      2.41566775E-01
     882      2.41357461E-01      2.41461789E-01
     883      2.41252722E-01      2.41356928E-01
     884      2.41148107E-01      2.41252190E-01
     885      2.41043615E-01      2.41147576E-01
     886      2.40939247E-01      2.41043085E-01
     887      2.40835001E-01      2.40938717E-01
     888      2.40730877E-01      2.40834471E-01
     889      2.40626876E-01      2.40730348E-01
     890      2.40522996E-01      2.40626347E-01
     891      2.40419238E-01      2.40522468E-01
     892      2.40315602E-01      2.40418711E-01
     893      2.40212086E-01      2.40315075E-01
     894      2.40108691E-01      2.40211560E-01
     895      2.40005417E-01      2.40108166E-01
     896      2.39902263E-01      2.40004892E-01
     897      2.39799229E-01      2.39901739E-01
     898      2.39696315E-01      2.39798706E-01
     899      2.39593520E-01      2.39695792E-01
     900      2.39490845E-01      2.39592998E-01
     901      2.39388288E-01      2.39490323E-01
     902      2.39285851E-01      2.39387767E-01
     903      2.39183531E-01      2.39285330E-01
     904      2.39081330E-01      2.39183011E-01
     905      2.38979247E-01      2.39080811E-01
     906      2.38877281E-01      2.38978728E-01
     907      2.38775433E-01      2.38876763E-01
     908      2.38673702E-01      2.38774915E-01
     909      2.38572088E-01      2.38673185E-01
     910      2.38470590E-01      2.38571571E-01
     911      2.38369209E-01      2.38470074E-01
     912      2.38267944E-01      2.38368694E-01
     913      2.38166795E-01      2.38267429E-01
     914      2.38065761E-01      2.38166281E-01
     915      2.37964843E-01      2.38065248E-01
     916      2.37864040E-01      2.37964330E-01
